project_id;project_name;app_id;app_name;first_seen_at;last_seen_at;last_seen_app_version;last_seen_ip_country;last_seen_platform;last_seen_platform_version;last_seen_sdk_version;last_seen_locale;price_experiment_id;price_experiment_variant;email;phone_number;media_source;campaign;ad_group;ad;keyword;creative;idfa;idfv;gps_ad_id;custom_attributes;has_made_sandbox_purchase;latest_entitlement;latest_entitlements;latest_product;is_rc_promo;first_purchase_at;trial_start_at;trial_end_at;most_recent_purchase_at;most_recent_renewal_at;latest_expiration_at;subscription_opt_out_at;trial_opt_out_at;total_renewals;total_spent;latest_store;latest_store_country;latest_auto_renew_intent;all_purchased_product_ids;most_recent_billing_issues_at;status;has_made_a_non_subscription_purchase;latest_offer;latest_offer_type;latest_purchased_offering;latest_ownership_type;app_user_id;currency
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1745861710818;1746293710818;1.17.3;US;android;Version 22.0;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1746207310818;;;1746207310818;;1777743310818;;;0;59;play_store;US;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:7e3d241c446a24419d51bbd696a4e1e8;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1755279310818;1755711310818;1.17.6;KR;android;Version 22.0;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1755279310818;1755884110818;;;1755884110818;;;0;0;play_store;KR;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:20a8f6e93f33cebfd6a5c927e2a6b5d7;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1742409310818;1742754910818;1.17.6;KE;iOS;Version 22.0;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1742495710818;;;1742495710818;;1774031710818;;;0;59;app_store;KE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:0a48d68b4d2d5fdfa3ca9348a1abb382;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1753724110818;1753896910818;1.17.3;FR;android;Version 17.4.1;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1753896910818;;;1753896910818;;1785432910818;;;0;59;play_store;FR;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:26069bbd67f5747770ba3c07d0ed24e6;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1749749710818;1750354510818;1.17.6;NG;android;Version 17.4.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1750181710818;;;1750181710818;;1781717710818;;;0;59;play_store;NG;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:c447368397678c4b00eaf5ca5260519c;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1742409310818;1742582110818;1.17.3;CI;iOS;Version 17.4.1;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1742409310818;1743014110818;;;1743014110818;;;0;0;app_store;CI;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:c9b717bc0687107191efb11b022db50f;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1752255310818;1752428110818;1.17.7;GB;android;Version 20.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1752255310818;1752860110818;;;1752860110818;;;0;0;play_store;GB;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:0e903bd5ae564ef44221e33c1fa5136c;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1763145310818;1764009310818;1.17.7;KE;android;Version 17.4.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1763750110818;1763145310818;1763750110818;1763750110818;;1763750110818;;;0;9;play_store;KE;f;product_monthly;;cancelled;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:882bcbce4d4c8491dcd5437fa9acfb55;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1749836110818;1750008910818;1.17.3;KR;android;Version 22.0;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1749922510818;;;1749922510818;;1781458510818;;;0;59;play_store;KR;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:9ae02b29676af3cc1217eabb54fdab00;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1748108110818;1748626510818;1.17.3;FR;android;Version 22.0;5.39.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1748108110818;1748712910818;;;1748712910818;;;0;0;play_store;FR;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:1762d3ceb70e9fdb9c2febb25c8d9c72;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1741026910818;1741458910818;1.17.7;AE;android;Version 22.0;5.36.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1741286110818;;;1741286110818;;1772822110818;;;0;59;play_store;AE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:7b2b00f7f9fd497ecfae92412df7d947;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1764354910818;1764873310818;1.17.7;ZA;android;Version 20.1;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1764614110818;;;1764614110818;;1767206110818;;;0;9;play_store;ZA;f;product_monthly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:61eb5a3cc077aee001dfb025180f8b6a;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1746466510818;1747244110818;1.17.3;US;iOS;Version 22.0;5.36.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1746984910818;;;1746984910818;;1778520910818;;;0;59;app_store;US;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:6786168a3aa3faf7244742662a329464;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1741890910818;1742236510818;1.17.6;GB;android;Version 22.0;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1741890910818;1742495710818;;;1742495710818;;;0;0;play_store;DE;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:2f344e5b56aba0d7ab85d67581fb9ab9;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1759944910818;1760549710818;1.17.3;GB;iOS;Version 17.4.1;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1759944910818;1760549710818;;;1760549710818;;;0;0;app_store;GB;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:54664846c85c9c1257351701ae9aeb35;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1735151710818;1735410910818;1.17.3;IT;iOS;Version 17.4.1;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1735151710818;1735756510818;;;1735756510818;;;0;0;app_store;IT;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:33a7c4787db9dba31b5ea046238900ff;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1732127710818;1743100510818;1.17.6;NG;iOS;Version 22.0;5.36.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1732732510818;1732127710818;1732732510818;1743100510818;1743100510818;1743100510818;;;4;45;app_store;NG;f;product_monthly;;cancelled;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:ce04257396b80b1574c2caed590afc65;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1761068110818;1761676510818;1.17.3;RE;iOS;Version 17.4.1;5.36.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1761068110818;1761676510818;;;1761676510818;;;0;0;app_store;RE;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:754cd32dbd664c01b71f32a319e3357a;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1732818910818;1764786910818;1.17.3;TH;iOS;Version 17.4.1;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1733250910818;;;1764786910818;1764786910818;1796322910818;;;1;118;app_store;TH;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:ee5ff8a41ef204446ad402484c2ab5ff;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1737570910818;1737830110818;1.17.3;CH;android;Version 20.1;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1737570910818;1738175710818;;;1738175710818;;;0;0;play_store;CH;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:b91d8c78ae0f3e10ed7738f857ef0495;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1757784910818;1763750110818;1.17.3;DE;iOS;Version 22.0;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1758389710818;1757784910818;1758389710818;1763577310818;1763577310818;1763577310818;;;2;27;app_store;DE;f;product_monthly;;cancelled;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:6677ab57f97241f6f8405cb6bb21c3f0;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1763490910818;1763490910818;1.17.6;FR;android;Version 17.4.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1763490910818;1764095710818;;;1764095710818;;;0;0;play_store;FR;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:589a18d756ddfd189b40565c82add1fc;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1735583710818;1736188510818;1.17.3;TH;android;Version 22.0;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1735583710818;1736188510818;;;1736188510818;;;0;0;play_store;CH;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:32036bfd92b1dafc6bf738a0e5e9637b;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1765910110818;1766082910818;1.17.3;IN;iOS;Version 17.4.1;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1765910110818;1766514910818;;;1766514910818;;;0;0;app_store;IN;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:119240803430d4c7d12d04b704c6d4ba;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1746639310818;1746812110818;1.17.6;KR;android;Version 17.4.1;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1746639310818;1747244110818;;;1747244110818;;;0;0;play_store;KR;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:591e806cdd842ec84b0b5bb665d27055;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1762281310818;1762972510818;1.17.3;SN;iOS;Version 17.4.1;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1762713310818;;;1762713310818;;1794249310818;;;0;59;app_store;SN;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:fe725946dfa0478a3a865ded035a8d55;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1749749710818;1755538510818;1.17.3;GB;iOS;Version 20.1;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1750354510818;1749749710818;1750354510818;1755538510818;1755538510818;1755538510818;;;2;27;app_store;GB;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:9e13be8acd2f95c4c5bddc3df8f46a00;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1742582110818;1743100510818;1.17.3;IE;iOS;Version 20.1;5.39.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1742582110818;1743186910818;;;1743186910818;;;0;0;app_store;IE;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:e71eec6f3eecaa86000c25e5eaf9d505;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1737311710818;1737916510818;1.17.3;GB;iOS;Version 17.4.1;5.39.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1737311710818;1737916510818;;;1737916510818;;;0;0;app_store;GB;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:6c2d9bce7810d24b4f28067cbcb57707;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1736015710818;1736188510818;1.17.7;NO;iOS;Version 20.1;5.39.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1736015710818;1736620510818;;;1736620510818;;;0;0;app_store;NO;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:f51e095a647862fc2cc051608df63016;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1741977310818;1742582110818;1.17.7;CH;iOS;Version 20.1;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1741977310818;1742582110818;;;1742582110818;;;0;0;app_store;CH;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:609e2ffb74cce29e37fab91cfa77ab12;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1764182110818;1764786910818;1.17.3;IN;iOS;Version 22.0;5.36.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1764182110818;1764786910818;;;1764786910818;;;0;0;app_store;IN;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:e01197e3b67ea8664b418cdbeb400481;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1758562510818;1759253710818;1.17.7;CI;iOS;Version 22.0;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1759080910818;;;1759080910818;;1790616910818;;;0;59;app_store;CI;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:c18471396069d108e7926f598661968e;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1761590110818;1761762910818;1.17.3;IE;iOS;Version 17.4.1;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1761676510818;;;1761676510818;;1793212510818;;;0;59;app_store;IE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:30adce918329cbf4a69b69cd3732e8a8;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1761154510818;1761327310818;1.17.6;CM;iOS;Version 17.4.1;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1761154510818;1761762910818;;;1761762910818;;;0;0;app_store;CM;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:de6350f3846f7ce4db2ce7fd687a38ce;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1742236510818;1742495710818;1.17.3;CM;iOS;Version 20.1;5.36.0;fr-CA;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1742322910818;;;1742322910818;;1773858910818;;;0;59;app_store;CM;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:1ecdfe471a6342bd2ebd3e31378ce2e5;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1758994510818;1759772110818;1.17.3;IT;iOS;Version 17.4.1;5.39.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1759599310818;;;1759599310818;;1791135310818;;;0;59;app_store;IT;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:298edb7c36d325e1f381bc8e1a3b89ff;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1750095310818;1750613710818;1.17.3;AE;android;Version 20.1;5.36.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1750440910818;;;1750440910818;;1781976910818;;;0;59;play_store;AE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:5bcc1da8d99e5a2bbf178b1bc2970955;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1733855710818;1765650910818;1.17.3;RE;android;Version 17.4.1;5.36.0;en-US;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1733942110818;;;1765478110818;1765478110818;1797014110818;;;1;118;play_store;RE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:959677a5ec00a065d47fdfebca26dbd5;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1738002910818;1746120910818;1.17.7;IN;iOS;Version 17.4.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1738262110818;;;1746034510818;1746034510818;1746034510818;;;3;36;app_store;IT;f;product_monthly;;expired;f;no_offer;;default;PURCHASED;$RCAnonymousID:f19d4aea61bdbcfc252c9bf12cbb78ee;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1763404510818;1764182110818;1.17.3;GB;iOS;Version 20.1;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1764009310818;;;1764009310818;;1795545310818;;;0;59;app_store;KE;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:b1721eecd256a4392d89f5f5513b141e;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1748540110818;1749058510818;1.17.7;IN;iOS;Version 17.4.1;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1748972110818;;;1748972110818;;1780508110818;;;0;59;app_store;IN;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:371d770ceeb9cab3112b80eae2ccdb5c;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1740249310818;1758821710818;1.17.6;ZM;android;Version 20.1;5.41.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1740508510818;;;1758648910818;1758648910818;1758648910818;;;7;72;play_store;CH;f;product_monthly;;cancelled;f;no_offer;;default;PURCHASED;$RCAnonymousID:c8336e45762b39e14d2617523e0c3376;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1738348510818;1738607710818;1.17.3;BE;android;Version 17.4.1;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1738348510818;1738953310818;;;1738953310818;;;0;0;play_store;BE;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:2fbe67754598cf7296418df428c28a38;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1733596510818;1733596510818;1.17.7;CH;android;Version 22.0;5.39.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1733596510818;1734201310818;;;1734201310818;;;0;0;play_store;CH;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:331be79ad28fa1c0411a4a5aad135538;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1754069710818;1756920910818;1.17.7;ZM;android;Version 17.4.1;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1754156110818;;;1756748110818;1756748110818;1756748110818;;;1;18;play_store;ZM;f;product_monthly;;cancelled;f;no_offer;;default;PURCHASED;$RCAnonymousID:b5cbc85f20a84c5eb464a9e773b1b6c5;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1764009310818;1764614110818;1.17.6;SN;iOS;Version 20.1;5.36.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1764009310818;1764614110818;;;1764614110818;;;0;0;app_store;SN;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:c75e85d28423263c1dac35234c100a53;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1747676110818;1748367310818;1.17.3;FR;android;Version 22.0;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1748280910818;1747676110818;1748280910818;1748280910818;;1779816910818;;;0;59;play_store;FR;f;product_yearly;;active;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:649da93f00bc0612e5cc375f02e4f8d3;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1736966110818;1737830110818;1.17.7;BE;android;Version 17.4.1;5.41.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1737570910818;1736966110818;1737570910818;1737570910818;;1769106910818;;;0;59;play_store;BE;f;product_yearly;;active;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:2f677c3755ddba7f1657409049c9619e;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1760204110818;1760290510818;1.17.3;TH;iOS;Version 17.4.1;5.36.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1760204110818;1760808910818;;;1760808910818;;;0;0;app_store;KE;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:de6340395617b04077402e93b5e145af;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1738434910818;1738694110818;1.17.6;PH;android;Version 17.4.1;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1738434910818;1739039710818;;;1739039710818;;;0;0;play_store;PH;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:574f9fefabdb850934d442d90a8b8a3e;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1742668510818;1743273310818;1.17.6;NG;android;Version 22.0;5.41.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1742668510818;1743273310818;;;1743273310818;;;0;0;play_store;NG;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:885469194bc7047d77b6f734277917f3;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1761240910818;1764614110818;1.17.6;BE;android;Version 17.4.1;5.39.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1761849310818;1761240910818;1761849310818;1764441310818;1764441310818;1767033310818;;;1;18;play_store;BE;f;product_monthly;;active;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:38efa9694301c887ef9d68a573925c56;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1765132510818;1765391710818;1.17.6;GB;iOS;Version 22.0;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;;1765132510818;1765737310818;;;1765737310818;;;0;0;app_store;GB;f;product_yearly;;expired;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:4703f6627042e0f010ab6940468a526a;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1756488910818;1762367710818;1.17.3;IN;iOS;Version 22.0;5.39.0;en-GB;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1757093710818;;;1762281310818;1762281310818;1762281310818;;;2;27;app_store;IN;f;product_monthly;1,76228E+12;cancelled;f;no_offer;;default;PURCHASED;$RCAnonymousID:07933b584d05e9e5103c3a34fc52ae10;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1756748110818;1757439310818;1.17.3;MA;android;Version 20.1;5.36.0;fr-CA;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1757352910818;1756748110818;1757352910818;1757352910818;;1788888910818;;;0;59;play_store;IN;f;product_yearly;;active;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:024ca3dc67c5e2ee84167fb2c2bbc1ac;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1743788110818;1759685710818;1.17.6;IT;android;Version 22.0;5.36.0;fr-CA;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1744133710818;;;1759685710818;1759685710818;1759685710818;;;6;63;play_store;IT;f;product_monthly;;cancelled;f;no_offer;;default;PURCHASED;$RCAnonymousID:1d343969e5544d444d794fb3bfe804ea;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1764354910818;1764873310818;1.17.3;ZA;android;Version 20.1;5.41.0;en-US;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;;1764354910818;1764959710818;;;1764959710818;;;0;0;play_store;ZA;f;product_monthly;;expired;f;Free Trial (product_monthly);|free_trial;default;PURCHASED;$RCAnonymousID:18fb0c85c08cbf2ad51eb98663a75f50;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1744479310818;1745170510818;1.17.3;TH;android;Version 17.4.1;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1745084110818;1744479310818;1745084110818;1745084110818;;1776620110818;;;0;59;play_store;TH;f;product_yearly;;active;f;Free Trial (product_yearly);|free_trial;default;PURCHASED;$RCAnonymousID:6b040b5eefc0d622dae0fb7cddb6ffda;USD
e7a79aa9;CompanyApp;app17b3eaa5d6;CompanyApp (Apple) (App Store);1756488910818;1759340110818;1.17.3;IE;iOS;Version 22.0;5.39.0;de-DE;;;;;;;;;;;;;;;f;;;product_monthly;FALSE;1756748110818;;;1759340110818;1759340110818;1759340110818;;;1;18;app_store;IE;f;product_monthly;1,75908E+12;cancelled;f;no_offer;;default;PURCHASED;$RCAnonymousID:cfca4afc844a11de95b0d2c8eefcc02f;USD
e7a79aa9;CompanyApp;app1aeda96dc5;CompanyApp google (Play Store);1751650510818;1752341710818;1.17.6;ZM;android;Version 17.4.1;5.41.0;en-GB;;;;;;;;;;;;;;;f;;;product_yearly;FALSE;1752082510818;;;1752082510818;;1783618510818;;;0;59;play_store;ZM;f;product_yearly;;active;f;no_offer;;default;PURCHASED;$RCAnonymousID:9b2ae4d3ac85a1be78d5d61fca554753;USD
